cif,formula,sgnum,sitios,atoms,elements,target,prediction
1528422,Sr1Mn0.91059Ga0.08941O2.9319,221,3,4.931,4.0,1,1
1528423,Sr1Mn0.7355Ga0.2645O2.829,221,3,4.83,4.0,1,1
1528425,Sr1Mn0.54131Ga0.45869O2.6511,221,3,4.652,4.0,1,1
1528502,Ba2YNbO6,225,4,40.0,4.0,1,1
1528578,La4V1.884Ni2.116O12,62,4,20.0,4.0,1,1
1528596,Sr0.44La3.56Mg0.96Ga2.24Fe0.8O10.48,62,4,18.48,6.0,1,1
1528597,Sr0.44La3.56Mg0.96Ga2.24Fe0.8O11.2,15,4,19.2,6.0,1,1
1528608,GdScS3,62,4,20.0,3.0,1,3
1528632,Sr0.925Ce0.075Mn1O3,221,3,5.0,4.0,1,1
1528633,Sr3.6Ce0.4Mn4O12,140,4,20.0,4.0,1,1
1528634,Sr3.4Ce0.6Mn4O12,140,4,20.0,4.0,1,1
1528635,Sr3.2Ce0.8Mn4O12,140,4,20.0,4.0,1,1
1528636,Sr2.8Ce1.2Mn4O12,140,4,20.0,4.0,1,1
1528638,Ba2MnWO6,225,4,40.0,4.0,1,1
1528660,CaMoO3,62,4,20.0,3.0,1,1
1528663,Sr1Co1O2.481,221,3,4.481,3.0,1,1
1528673,Ba1U0.3333In0.6667O3,221,3,5.0,4.0,1,1
1528676,Ba4Ho2.6668Mo1.3332O12,140,4,20.0,4.0,1,1
1528677,Ba4Er2.6668Mo1.3332O12,140,4,20.0,4.0,1,1
1528786,Eu1W1N1.4199O1.5801,221,3,5.0,4.0,1,1
1528841,Na0.84Pr3.16Mn4O12,62,4,20.0,4.0,1,1
1528847,D3CaNi,221,3,5.0,3.0,1,1
1528848,Li6Br3N,225,4,40.0,3.0,1,3
1528887,TiHgO3,167,3,30.0,3.0,1,1
1528927,Ba2NbInO6,225,4,40.0,4.0,1,1
1529000,ErFeO3,62,4,20.0,3.0,1,1
1529017,Ba2CaReO6,225,4,40.0,4.0,1,1
1529019,Ba2CaOsO6,225,4,40.0,4.0,1,1
1529032,Nd2TiCuO6,62,4,20.0,4.0,1,1
1529034,Eu2TiCuO6,62,4,20.0,4.0,1,1
1529035,Gd2TiCuO6,62,4,20.0,4.0,1,1
1529040,CaTmMn2O6,62,4,20.0,4.0,1,1
1529129,La4Mn4O11.12,62,4,19.12,3.0,1,1
1529162,Sr8Ti1Fe2.96Mo3.92O24,225,4,39.88,5.0,1,1
1529164,Sr8VFe3(MoO6)4,225,4,40.0,5.0,1,1
1529168,Sr8Fe3.96Mo3.96O24,225,4,39.92,4.0,1,1
1529170,Sr7.64Fe3Co1Mo4O22.728,225,4,38.368,5.0,1,1
1529333,Cs2RbDyF6,225,4,40.0,4.0,1,1
1529488,KRb2Mo(OF)3,225,4,40.0,5.0,1,1
1529601,Ba2YRuO6,225,4,40.0,4.0,1,1
1529602,Ba2LuRuO6,225,4,40.0,4.0,1,1
1529604,La2NiRuO6,62,4,20.0,4.0,1,1
1529678,Ca4.02Cd1.98C6O18,167,3,30.0,4.0,1,1
1529766,NaUO3,62,4,20.0,3.0,1,1
1530090,KCdF3,62,4,20.0,3.0,1,1
1530110,CsPbCl3,221,3,5.0,3.0,1,1
1530112,RbCaF3,221,3,5.0,3.0,1,1
1530244,Ca3.7Gd0.3Ti4O12,62,4,20.0,4.0,1,1
1530302,Y4Co2.7Pt1.3O12,62,4,20.0,4.0,1,1
1530303,Dy4Co2.716Pt1.284O12,62,4,20.0,4.0,1,1
1530350,NaMn7O12,204,4,40.0,3.0,1,1
1530581,Ba2NaReO6,225,4,40.0,4.0,1,1
1530681,CsPbBr3,221,3,5.0,3.0,1,1
1530895,MnNCl3,221,3,5.0,3.0,1,3
1530998,Sr3SnO,221,3,5.0,3.0,1,1
1531017,FeBiO3,221,3,5.0,3.0,1,3
1531087,Ba1.2La2.8Mg1.4Ti2.6O12,62,4,20.0,5.0,1,1
1531088,Ba2La2MgTi3O12,140,4,20.0,5.0,1,1
1531089,Ba0.7La0.3Mg0.15Ti0.85O3,221,3,5.0,5.0,1,1
1531090,Ba0.9La0.1Mg0.05Ti0.95O3,221,3,5.0,5.0,1,1
1531092,Sr1.2La2.8Mg1.4Ti2.6O12,62,4,20.0,5.0,1,1
1531093,Sr2La2MgTi3O12,62,4,20.0,5.0,1,1
1531094,Sr2.8La1.2Mg0.6Ti3.4O12,74,4,20.0,5.0,1,1
1531189,YVO3,62,4,20.0,3.0,1,1
1531211,La3.9Mn6Pb2.1O18,167,3,30.0,4.0,1,1
1531238,Sr1.6Pr2.4Mn4O12,15,4,20.0,4.0,1,1
1531292,La5.532Mn5.622O18,167,3,29.154,3.0,1,1
1531294,La5.322Mn6O18,167,3,29.322,3.0,1,1
1531322,Sr4In2.668W1.332O12,62,4,20.0,4.0,1,1
1531324,Ba8Y5.332W2.668O24,225,4,40.0,4.0,1,1
1531401,La0.3Ti1Pb0.56O3,221,3,4.86,4.0,1,1
1531478,Ca1.332La2.668Mn4O12,62,4,20.0,4.0,1,1
1531497,Ba1In0.667Mo0.333O3,221,3,5.0,4.0,1,1
1531502,Ba1In0.667W0.333O3,221,3,5.0,4.0,1,1
1531528,La5.28Mn6Pb0.6O18,167,3,29.88,4.0,1,1
1531595,Na3.104Sr0.776Ta4O12,62,4,19.88,4.0,1,1
1531598,Na1.3552Sr0.5808Ta2O6,127,4,9.936,4.0,1,1
1531655,Na0.1Pr3.9Mn4O12,62,4,20.0,4.0,1,1
1531659,Na0.3Pr3.7Mn4O12,62,4,20.0,4.0,1,1
1531660,Na0.8Pr3.2Mn4O12,62,4,20.0,4.0,1,1
1531677,Ba0.414Mg0.28Nb0.72Pb0.586O3,221,3,5.0,5.0,1,1
1531800,SmMnO3,62,4,20.0,3.0,1,1
1531803,EuMnO3,62,4,20.0,3.0,1,1
1531804,Na0.328La0.736Pr2.936Mn4O12,62,4,20.0,5.0,1,1
1531806,GdMnO3,62,4,20.0,3.0,1,1
1531808,Ca2Nd2Mn3.88Ru0.12O12,62,4,20.0,5.0,1,1
1531811,Ca2Nd2Mn3.88Cr0.12O12,62,4,20.0,5.0,1,1
1531825,Sr4Fe3MoO12,225,4,40.0,4.0,1,1
1531828,Sr8Fe5.6Mo2.4O24,225,4,40.0,4.0,1,1
1531838,Ba1.8Ca0.6La3.6Mn6O18,167,3,30.0,5.0,1,1
1531841,Ba1.2Ca1.2La3.6Mn6O18,167,3,30.0,5.0,1,1
1531844,Ba0.4Ca1.2La2.4Mn4O12,62,4,20.0,5.0,1,1
1531964,Ca3.2La0.8Mn4O12,62,4,20.0,4.0,1,1
1531974,Cs2NaTbCl6,225,4,40.0,4.0,1,1
1532010,Sr2.166La3.834Mn6O18,167,3,30.0,4.0,1,1
1532081,Ba0.4Pr3.6Co4O12,62,4,20.0,4.0,1,1
1532083,Ba0.8Pr3.2Co4O12,62,4,20.0,4.0,1,1
1532085,Ba1.2Pr2.8Co4O12,62,4,20.0,4.0,1,1
1532086,Ba1.6Pr2.4Co4O12,62,4,20.0,4.0,1,1
1532089,Ca0.4Pr3.6Co4O12,62,4,20.0,4.0,1,1
1532131,Li0.88La2.668Ti3.12Cr0.88O12,62,4,19.548,5.0,1,1
1532161,CaCu3(RuO3)4,204,4,40.0,4.0,1,1
1532163,NaCu3(RuO3)4,204,4,40.0,4.0,1,1
1532172,Ca3.6La2.4Ti6O18,167,3,30.0,4.0,1,1
1532175,Ca2.8La1.2Ti4O12,62,4,20.0,4.0,1,1
1532178,Ca3.2La0.8Ti4O12,62,4,20.0,4.0,1,1
1532185,Sr0.2La3.8Mg0.52Ga3.48O10.96,15,4,18.96,5.0,1,1
1532194,Sr0.6La5.4Mg1.14Ga4.86O16.92,167,3,28.92,5.0,1,1
1532203,D0.957Ti3Sn1,221,3,4.957,3.0,1,1
1532222,Sr4Mn1.6Nb2.4O12,62,4,20.0,4.0,1,1
1532240,Yb2MnCoO6,62,4,20.0,4.0,1,1
1532256,Y0.24Ta0.72W3.28O12,62,4,16.24,4.0,1,1
1532263,Cs2KCrF6,225,4,40.0,4.0,1,1
1532266,Rb2NaCrF6,225,4,40.0,4.0,1,1
1532268,KRb2CrF6,225,4,40.0,4.0,1,1
1532329,La5.532Mn6.078O18,167,3,29.61,3.0,1,1
1532346,Sr0.8Pr3.2Fe4O11.976,62,4,19.976,4.0,1,1
1532349,Sr2Pr2Fe4O11.928,74,4,19.928,4.0,1,1
1532352,Sr0.5Pr0.5Fe1O2.751,221,3,4.751,4.0,1,1
1532354,Sr0.67Pr0.33Fe1O2.667,221,3,4.667,4.0,1,1
1532357,Sr0.8Pr0.2Fe1O2.745,221,3,4.745,4.0,1,1
1532358,Sr4.596La1.404Mn5.544O16.74,167,3,28.284000000000002,4.0,1,1
1532524,Ca1.332La2.668Ti2.668Zn1.332O12,62,4,20.0,5.0,1,1
1532527,Ca1.332Pr2.668Ti2.668Zn1.332O12,62,4,20.0,5.0,1,1
1532530,Ca1.332Nd2.668Ti2.668Zn1.332O12,62,4,20.0,5.0,1,1
1532533,Ca1.332Eu2.668Ti2.668Zn1.332O12,62,4,20.0,5.0,1,1
1532638,Er4Al0.6Fe3.4O12,62,4,20.0,4.0,1,1
1532640,La2MnGaO6,62,4,20.0,4.0,1,1
1532641,Er4Al0.8Fe3.2O12,62,4,20.0,4.0,1,1
1532643,La2GaFeO6,62,4,20.0,4.0,1,1
1532646,La2GaCoO6,167,3,30.0,4.0,1,1
1532647,Er4Al1.6Fe2.4O12,62,4,20.0,4.0,1,1
1532648,La2GaNiO6,167,3,30.0,4.0,1,1
1532649,Er4Ga0.12Fe3.88O12,62,4,20.0,4.0,1,1
1532651,Er4Ga0.6Fe3.4O12,62,4,20.0,4.0,1,1
1532652,LaTiO3,62,4,20.0,3.0,1,1
1532657,Tm4Al0.24Fe3.76O12,62,4,20.0,4.0,1,1
1532661,Tm4Al0.4Fe3.6O12,62,4,20.0,4.0,1,1
1532665,Tm4Al0.6Fe3.4O12,62,4,20.0,4.0,1,1
1532668,Tm4Ga0.12Fe3.88O12,62,4,20.0,4.0,1,1
1532671,Tm4Ga0.4Fe3.6O12,62,4,20.0,4.0,1,1
1532675,Tm4Ga0.6Fe3.4O12,62,4,20.0,4.0,1,1
1532705,Ba2MgReO6,225,4,40.0,4.0,1,1
1532722,K0.234La5.544Mn5.778O18,167,3,29.555999999999997,4.0,1,1
1532725,K0.648La5.292Mn5.886O18,167,3,29.826,4.0,1,1
1532743,BaZrO3,221,3,5.0,3.0,1,1
1532747,CaZrO3,62,4,20.0,3.0,1,1
1532753,Ba3.2Ca0.8Zr4O12,140,4,20.0,4.0,1,1
1532757,Sr0.4La3.6Sc4O11.7996,62,4,19.796,4.0,1,1
1532760,Sr0.4La3.6In4O11.7996,62,4,19.796,4.0,1,1
1532762,Sr0.4La3.6Lu4O11.7996,62,4,19.796,4.0,1,1
1532763,Ba0.8Ca0.2Zr1O3,221,3,5.0,4.0,1,1
1532790,La2MnNiO6,148,4,30.0,4.0,1,1
1532794,La2MnCoO6,148,4,30.0,4.0,1,1
1532823,LaScO3,62,4,20.0,3.0,1,1
1532827,NdScO3,62,4,20.0,3.0,1,1
1532830,SmScO3,62,4,20.0,3.0,1,1
1532900,Ba0.38Ca0.18La0.44Ti0.57Mn0.43O2.907,221,3,4.907,6.0,1,1
1532922,K0.3Na0.2Ti1Bi0.5O3,221,3,5.0,5.0,1,1
1532963,Sr1Fe0.706Rh0.294O3,221,3,5.0,4.0,1,1
1532974,Sr1.8La4.2Ti0.6Mn5.4O18,167,3,30.0,5.0,1,1
1532976,Sr1.8La4.2Ti1.2Mn4.8O18,167,3,30.0,5.0,1,1
1532977,Sr1.8La4.2Ti1.8Mn4.2O18,167,3,30.0,5.0,1,1
1533031,Ba2FeWO6,225,4,40.0,4.0,1,1
1533032,Ba4Fe2MoWO12,225,4,40.0,5.0,1,1
1533033,Ba2FeMoO6,225,4,40.0,4.0,1,1
1533034,Ba8Fe4.8W3.2O24,225,4,40.0,4.0,1,1
1533062,CsPbBr3,62,4,20.0,3.0,1,3
1533067,SrLaTa2(NO)3,62,4,20.0,5.0,1,1
1533069,YAlO3,62,4,20.0,3.0,1,1
1533090,CaYMn2O6,62,4,20.0,4.0,1,1
1533137,Ba1.2Pr2.8Mn4O12,62,4,20.0,4.0,1,1
1533138,Ba0.8Pr2.8Mn4O12,62,4,19.6,4.0,1,1
1533147,MnCu(SeO3)2,62,4,20.0,4.0,1,1
1533148,Mn3Cu(SeO3)4,62,4,20.0,4.0,1,1
1533149,MnSeO3,62,4,20.0,3.0,1,1
1533175,Sr1.2Mn4Bi2.8O12,74,4,20.0,4.0,1,3
1533176,BaTbO3,74,4,20.0,3.0,1,1
1533177,BaTbO3,221,3,5.0,3.0,1,1
1533178,Eu0.2Gd3.8Al4O12,62,4,20.0,4.0,1,1
1533179,Ba8Dy5.332Mo2.668O24,225,4,40.0,4.0,1,1
1533180,Ba8Dy5.332W2.668O24,225,4,40.0,4.0,1,1
1533181,Ba8Gd5.332W2.668O24,225,4,40.0,4.0,1,1
1533183,Ba8Sm5.332W2.668O24,225,4,40.0,4.0,1,1
1533209,SrLaCuRuO6,148,4,30.0,5.0,1,1
1533255,Sr2.4La3.6Fe6O17.856,167,3,29.855999999999998,4.0,1,1
1533256,Sr2.4La3.6Fe6O16.524,167,3,28.524,4.0,1,1
1533257,Sr2.4La3.6Fe6O16.272,167,3,28.272,4.0,1,1
1533269,Pr3.6Mn4Pb0.4O12,62,4,20.0,4.0,1,1
1533270,Pr3.2Mn4Pb0.8O12,62,4,20.0,4.0,1,1
1533276,GdCrO3,62,4,20.0,3.0,1,1
1533288,Sr2.4La3.6Mn6O18,167,3,30.0,4.0,1,1
1533289,Sr2.4La3.42Pr0.18Mn6O18,167,3,30.0,5.0,1,1
1533291,Sr2.4La2.52Pr1.08Mn6O18,167,3,30.0,5.0,1,1
1533292,Sr2.4La1.8Pr1.8Mn6O18,167,3,30.0,5.0,1,1
1533293,Sr1.6La0.72Pr1.68Mn4O12,62,4,20.0,5.0,1,1
1533294,Sr1.6La0.24Pr2.16Mn4O12,62,4,20.0,5.0,1,1
1533295,Sr1Mn0.819Ga0.181O2.868,221,3,4.868,4.0,1,1
1533312,Sr1.998La4.002Mn6O18,167,3,30.0,4.0,1,1
1533313,Ca3.2Ti4Pb0.8O12,62,4,20.0,4.0,1,1
1533314,Ba0.168Ca1.164La2.668Mn4O12,62,4,20.0,5.0,1,1
1533315,Ca2.8Ti4Pb1.2O12,62,4,20.0,4.0,1,1
1533316,Ba0.332Ca1La2.668Mn4O12,62,4,20.0,5.0,1,1
1533319,Ca2.264Ti4Pb1.736O12,62,4,20.0,4.0,1,1
1533323,Ca1.688Ti4Pb2.312O12,62,4,20.0,4.0,1,1
1533389,Sr4Fe0.8Sn3.2O12,62,4,20.0,4.0,1,1
1533394,Sr1Fe0.4Sn0.6O3,221,3,5.0,4.0,1,1
1533397,Sr1Fe0.5Sn0.5O3,221,3,5.0,4.0,1,1
1533400,Sr1Fe0.6Sn0.4O3,221,3,5.0,4.0,1,1
1533402,Sr1Fe0.7Sn0.3O3,221,3,5.0,4.0,1,1
1533405,Sr1Fe0.9Sn0.1O3,221,3,5.0,4.0,1,1
1533422,Ca1.2La2.8Mg1.4Ti2.6O12,62,4,20.0,5.0,1,1
1533424,Ca2La2MgTi3O12,62,4,20.0,5.0,1,1
1533426,Ca2.8La1.2Mg0.6Ti3.4O12,62,4,20.0,5.0,1,1
1533459,Sr12Ta4O20.376,225,4,36.376,3.0,1,1
1533475,Ba2Sr2Yb0.2Ce1.9Zr1.9O11.904,62,4,19.904,6.0,1,1
1533509,K0.18La5.82Ni6O18,167,3,30.0,4.0,1,1
1533518,Sr0.9La5.1Co6O18,167,3,30.0,4.0,1,1
1533525,Sr1.8La4.2Co6O18,167,3,30.0,4.0,1,1
1533568,Ba2MnMoO6,225,4,40.0,4.0,1,1
1533617,Sr3.4Fe1.2Ru3.4O12,62,4,20.0,4.0,1,1
1533625,La5.688Mn5.688O18,167,3,29.375999999999998,3.0,1,1
1533629,La5.592Mn5.592O18,167,3,29.184,3.0,1,1
1533633,LaCoO3,15,4,20.0,3.0,1,1
1533673,La4Mn3.6Rh0.4O12,62,4,20.0,4.0,1,1
1533676,La6Mn5.4Rh0.6O18,167,3,30.0,4.0,1,1
1533692,La2Mn1.8Rh0.2O6,167,3,30.0,4.0,1,3
1533701,K4Ca4H2.848F9.152,62,4,20.0,4.0,1,1
1533705,K4Ca4H5.176F6.824,62,4,20.0,4.0,1,1
1533709,K4Ca4H7.056F4.944,62,4,20.0,4.0,1,1
1533717,Ca3.164Mn4Bi0.784O12,62,4,19.948,4.0,1,1
1533767,Sr1.2Nd2.4Mg0.4Mn4O12,62,4,20.0,5.0,1,1
1533769,Sr1.2Nd2.4Mg1.2Mn3.2O12,62,4,20.0,5.0,1,1
1533782,Ba2HoRuO6,225,4,40.0,4.0,1,1
1533786,La4Mn3.8Ga0.2O12,62,4,20.0,4.0,1,1
1533789,La4Mn3.6Ga0.4O12,62,4,20.0,4.0,1,1
1533795,La4Mn3.4Ga0.6O12,62,4,20.0,4.0,1,1
1533796,RbUO3,221,3,5.0,3.0,1,1
1533797,Ba0.4Sr0.8Nd2.8Mn4O12,62,4,20.0,5.0,1,1
1533799,La4Mn2.8Ga1.2O12,62,4,20.0,4.0,1,1
1533803,Ba0.8Sr0.4Nd2.8Mn4O12,62,4,20.0,5.0,1,1
1533805,La4Mn2.4Ga1.6O12,62,4,20.0,4.0,1,1
1533807,Ba1Sr0.2Nd2.8Mn4O12,62,4,20.0,5.0,1,1
1533814,La2TiCrO6,167,3,30.0,4.0,1,1
1533816,La4Mn1.6Ga2.4O12,62,4,20.0,4.0,1,1
1533817,Ca0.6La5.4Ti3Cr3O18,167,3,30.0,5.0,1,1
1533820,Ca1.2La4.8Ti3Cr3O18,167,3,30.0,5.0,1,1
1533824,Ca0.8La3.2Ti2Cr2O12,62,4,20.0,5.0,1,1
1533827,La4Mn0.4Ga3.6O12,62,4,20.0,4.0,1,1
1533830,Ca1.6La2.4Ti2Cr2O12,62,4,20.0,5.0,1,1
1533832,CaLaTiCrO6,62,4,20.0,5.0,1,1
1533835,Ca2.4La1.6Ti2Cr2O12,62,4,20.0,5.0,1,1
1533838,Ca2.8La1.2Ti2Cr2O12,62,4,20.0,5.0,1,1
1533839,Ca3LaTi2Cr2O12,62,4,20.0,5.0,1,1
1533841,Ca3.2La0.8Ti2Cr2O12,62,4,20.0,5.0,1,1
1533843,Ca3.6La0.4Ti2Cr2O12,62,4,20.0,5.0,1,1
1533845,Ca2TiCrO6,62,4,20.0,4.0,1,1
1533848,Tb4Al0.06Fe3.94O12,62,4,20.0,4.0,1,1
1533850,Tb4Al0.12Fe3.88O12,62,4,20.0,4.0,1,1
1533852,Tb4Al0.24Fe3.76O12,62,4,20.0,4.0,1,1
1533854,Tb4Al0.4Fe3.6O12,62,4,20.0,4.0,1,1
1533856,Tb4Al0.8Fe3.2O12,62,4,20.0,4.0,1,1
1533858,Tb4Al1.2Fe2.8O12,62,4,20.0,4.0,1,1
1533860,Tb4Al1.6Fe2.4O12,62,4,20.0,4.0,1,1
1533861,Tb2AlFeO6,62,4,20.0,4.0,1,1
1533863,Tb4Al2.4Fe1.6O12,62,4,20.0,4.0,1,1
1533864,CaRuO3,62,4,20.0,3.0,1,1
1533867,TbAlO3,62,4,20.0,3.0,1,1
1533868,Tb4Ga0.12Fe3.88O12,62,4,20.0,4.0,1,1
1533870,Tb4Ga0.4Fe3.6O12,62,4,20.0,4.0,1,1
1533872,Er4Al0.12Fe3.88O12,62,4,20.0,4.0,1,1
1533873,Er4Al0.24Fe3.76O12,62,4,20.0,4.0,1,1
1533883,Ba0.7Na0.3Ti0.7Nb0.3O3,221,3,5.0,5.0,1,1
1533887,Ca2.8Nd1.2Ti2.8Al1.2O12,62,4,20.0,5.0,1,1
1533888,Ce3In1N0.92,221,3,4.92,3.0,1,1
1533889,La3InN,221,3,5.0,3.0,1,1
1533890,Pr3InN,221,3,5.0,3.0,1,1
1533891,Nd3InN,221,3,5.0,3.0,1,1
1533892,Sm3InN,221,3,5.0,3.0,1,1
1533893,Tb3InN,221,3,5.0,3.0,1,1
1533894,Sc3InN,221,3,5.0,3.0,1,1
1533895,Ce3InC,221,3,5.0,3.0,1,1
1533896,Nd3InC,221,3,5.0,3.0,1,1
1533897,Gd3InN,221,3,5.0,3.0,1,1
1533898,Dy3InN,221,3,5.0,3.0,1,1
1533899,Ho3InN,221,3,5.0,3.0,1,1
1533903,Tm3InN,221,3,5.0,3.0,1,1
1533904,Lu3InN,221,3,5.0,3.0,1,1
1533965,Ba0.8La7.2Mg5.0668Nb2.9332O24,225,4,40.0,5.0,1,1
1533969,La8Mg5.3332Nb2.6668O24,225,4,40.0,4.0,1,1
1534030,Ca4Mn3.6Sb0.4O12,62,4,20.0,4.0,1,1
1534046,DyScO3,62,4,20.0,3.0,1,1
1534047,HoScO3,62,4,20.0,3.0,1,1
1534072,Sr2MnNbO6,140,4,20.0,4.0,1,1
1534074,Sr2MnRuO6,140,4,20.0,4.0,1,1
1534076,Sr2MnSbO6,140,4,20.0,4.0,1,1
1534078,Ca2MnNbO6,62,4,20.0,4.0,1,1
1534080,Ca2MnRuO6,62,4,20.0,4.0,1,1
1534082,Ca2MnSbO6,62,4,20.0,4.0,1,1
1534153,KRb2VF6,225,4,40.0,4.0,1,1
1534154,Rb2NaVF6,225,4,40.0,4.0,1,1
1534187,Ba0.89Bi1.11O2.94,221,3,4.94,3.0,1,1
1534220,Ba2LaReO6,225,4,40.0,4.0,1,1
1534221,Ba2SmReO6,225,4,40.0,4.0,1,1
1534222,Ba2EuReO6,225,4,40.0,4.0,1,1
1534223,Ba2TbReO6,225,4,40.0,4.0,1,1
1534225,Ba2HoReO6,225,4,40.0,4.0,1,1
1534226,Ba2TmReO6,225,4,40.0,4.0,1,1
1534227,Ba2YbReO6,225,4,40.0,4.0,1,1
1534228,Sr2GdReO6,225,4,40.0,4.0,1,1
1534230,Sr2DyReO6,225,4,40.0,4.0,1,1
1534231,Sr2HoReO6,225,4,40.0,4.0,1,1
1534232,Sr2YReO6,225,4,40.0,4.0,1,1
1534233,Sr2ErReO6,225,4,40.0,4.0,1,1
1534234,Sr2TmReO6,225,4,40.0,4.0,1,1
1534235,Sr2YbReO6,225,4,40.0,4.0,1,1
1534236,Ba6.4Sr1.6Yb4Re4O24,225,4,40.0,5.0,1,1
1534237,Ba4.8Sr3.2Yb4Re4O24,225,4,40.0,5.0,1,1
1534238,Ba3.2Sr4.8Yb4Re4O24,225,4,40.0,5.0,1,1
1534239,Ba1.6Sr6.4Yb4Re4O24,225,4,40.0,5.0,1,1
1534292,Cr3AsN,140,4,20.0,3.0,1,1
1534293,Mn3GeC,140,4,20.0,3.0,1,3
1534295,Fe6Ge2N,140,4,18.0,3.0,1,3
1534374,Ba2CoWO6,225,4,40.0,4.0,1,1
1534384,Ti3NiS6,148,4,30.0,3.0,1,3
1534516,Nd2Mn8.66Cu5.34O24,204,4,40.0,4.0,1,1
1535062,Cs2NaMnF6,225,4,40.0,4.0,1,1
1535156,Ba2LiOsO6,225,4,40.0,4.0,1,1
1535159,Ba2NaOsO6,225,4,40.0,4.0,1,1
1535399,RbGeI3,221,3,5.0,3.0,1,3
1535568,Ca1H2.01Pd1,221,3,4.01,3.0,1,3
1535589,Cs3TbF6,225,4,40.0,3.0,1,1
1535737,HoNiO3,62,4,20.0,3.0,1,1
1535906,Ba2NdSbO6,225,4,40.0,4.0,1,1
1535913,Ba2EuSbO6,225,4,40.0,4.0,1,1
1535918,Ba2TbSbO6,225,4,40.0,4.0,1,1
1535923,Ba2DySbO6,225,4,40.0,4.0,1,1
1535928,Ba2ErSbO6,225,4,40.0,4.0,1,1
1535933,Ba2YbSbO6,225,4,40.0,4.0,1,1
1535965,Ca3GeO,62,4,20.0,3.0,1,1
1535973,Sr3GeO,62,4,20.0,3.0,1,1
1535976,Yb3SiO,62,4,20.0,3.0,1,1
1535979,Yb3GeO,62,4,20.0,3.0,1,1
1535981,Yb3SnO,221,3,5.0,3.0,1,1
1535983,Yb3PbO,221,3,5.0,3.0,1,1
1536841,EuScO3,62,4,20.0,3.0,1,1
1536897,Ti4Cd(CuO4)3,204,4,40.0,4.0,1,1
1537260,NaNbO2F,62,4,20.0,4.0,1,1
1537301,Ba2MgWO6,225,4,40.0,4.0,1,1
1537302,Ba2ZnWO6,225,4,40.0,4.0,1,1
1537303,Ba2NiWO6,225,4,40.0,4.0,1,1
1537500,Na1.64V8Cu6O24,204,4,39.64,4.0,1,1
1537501,CaV4(CuO4)3,204,4,40.0,4.0,1,1
1537564,Sr0.17La0.83Ru1O2.94,221,3,4.94,4.0,1,1
1537565,Sr0.84La0.16Ru1O3,221,3,5.0,4.0,1,1
1537567,Sr0.78La0.22Ru1O2.88,221,3,4.88,4.0,1,1
1537686,Ba4Bi1.2Pb2.8O12,140,4,20.0,4.0,1,1
1537756,UPdSe3,62,4,20.0,3.0,1,3
1538292,Sr0.9La0.1Ti1O3,221,3,5.0,4.0,1,1
1538293,Sr0.7La0.3Ti1O3,221,3,5.0,4.0,1,1
1538294,Sr0.6La0.4Ti1O3,221,3,5.0,4.0,1,1
1538368,SrSnO3,221,3,5.0,3.0,1,1
1538370,BaSnO3,221,3,5.0,3.0,1,1
1538461,K8Na4Ti4O4.0008F19.9992,225,4,40.0,5.0,1,1
1538462,K8Na4V4O4.0008F19.9992,225,4,40.0,5.0,1,1
1538463,K8Na4Nb4O7.9992F16.0008,225,4,40.0,5.0,1,1
1538464,K2NaMo(OF)3,225,4,40.0,5.0,1,1
1538842,Mn4N,221,3,5.0,2.0,1,1
1538967,RbCaH3,221,3,5.0,3.0,1,1
1539079,Cs2NaInF6,225,4,40.0,4.0,1,1
1539085,MnNCl3,62,4,20.0,3.0,1,3
1539294,KMgH3,221,3,5.0,3.0,1,1
1539456,Cs2RbYF6,225,4,40.0,4.0,1,1
1539460,Cs2KYF6,225,4,40.0,4.0,1,1
1539464,Cs2NaYF6,225,4,40.0,4.0,1,1
1539552,GdScO3,62,4,20.0,3.0,1,1
1539939,Li0.9999I1O1,221,3,2.9989999999999997,3.0,1,1
1539954,KRb2RhF6,225,4,40.0,4.0,1,1
1539955,NaTl2RhF6,225,4,40.0,4.0,1,1
1539956,Rb2NaRhF6,225,4,40.0,4.0,1,1
1539957,K2NaRhF6,225,4,40.0,4.0,1,1
1540079,Cs2NaFeF6,225,4,40.0,4.0,1,1
1540113,Cs2KTiF6,225,4,40.0,4.0,1,1
1540114,KRb2TiF6,225,4,40.0,4.0,1,1
1540207,Mn3InC,221,3,5.0,3.0,1,1
1540844,K0.29Ba0.71Bi1O2.919,221,3,4.919,4.0,1,1
1540871,AlSiP3,62,4,20.0,3.0,1,3
1541315,UCrS3,62,4,20.0,3.0,1,3
1541320,Ba8U2.68Fe5.32O24,225,4,40.0,4.0,1,1
1541322,Ba8Sc0.268U2.68Fe5.052O24,225,4,40.0,5.0,1,1
1541324,Ba8Sc0.532U2.68Fe4.788O24,225,4,40.0,5.0,1,1
1541326,Ba8Sc1.064U2.664Fe4.264O24,225,4,39.992,5.0,1,1
1541327,Ba8Sc1.332U2.664Fe4O24,225,4,39.996,5.0,1,1
1541328,Ba8Sc2.668U2.668Fe2.664O24,225,4,40.0,5.0,1,1
1541331,Ba8Sc4U2.668Fe1.332O24,225,4,40.0,5.0,1,1
1541333,Ba8Sc5.332U2.668O24,225,4,40.0,4.0,1,1
1541336,Ba7.996Y1.068U2.668Fe4.264O24,225,4,39.996,5.0,1,1
1541337,Ba8.004Y1.596U2.668Fe3.732O24,225,4,40.0,5.0,1,1
