cif,formula,sgnum,sitios,atoms,elements,target,prediction
4030916,Na0.39La2.46Mn3O8.82,221,3,4.89,4.0,1,1
4031258,La4.2Mn5.4Co0.6Pb1.8O18,167,3,30.0,5.0,1,1
4031259,La4.2Mn4.2Co1.8Pb1.8O18,167,3,30.0,5.0,1,1
4031585,K0.31Ba0.65La0.29Bi0.75O3,221,3,5.0,5.0,1,1
4031586,K0.32Ba0.64Nd0.34Bi0.7O3,221,3,5.0,5.0,1,1
4031587,K0.31Ba0.67Sm0.34Bi0.68O3,221,3,5.0,5.0,1,1
4031588,K0.3Ba0.69Gd0.35Bi0.66O3,221,3,5.0,5.0,1,1
4031589,K0.28Ba0.7Dy0.35Bi0.67O3,221,3,5.0,5.0,1,1
4031591,K0.24Ba0.76Yb0.38Bi0.62O3,221,3,5.0,5.0,1,1
4031607,V(ClO2)3,14,6,20.0,3.0,1,3
4031805,Mg0.5Ti0.65Bi0.8O3,221,3,4.95,4.0,1,3
4111971,Mg0.3333Nb1.6667O3,221,3,5.0,3.0,1,1
4117957,CsSnI3,221,3,5.0,3.0,1,3
4119063,ZnAgF3,221,3,5.0,3.0,1,1
4123966,LaPdO3,62,4,20.0,3.0,1,1
4124538,NaSbO3,62,4,20.0,3.0,1,1
4124776,Ba8Fe8O21,221,3,4.625,3.0,1,1
4124844,BaFeO3,221,3,5.0,3.0,1,1
4124846,Na0.44W1O3,221,3,4.44,3.0,1,1
4124848,Na0.83W1O3,221,3,4.83,3.0,1,3
4124849,Na0.72W1O3,221,3,4.72,3.0,1,1
4124851,Ba1Co1O2.2299,221,3,4.229,3.0,1,1
4124852,LaCoO3,221,3,5.0,3.0,1,1
4124853,PrCoO3,221,3,5.0,3.0,1,1
4124855,SmCoO3,221,3,5.0,3.0,1,1
4124857,CeVO3,221,3,5.0,3.0,1,1
4124858,PrVO3,221,3,5.0,3.0,1,1
4124859,NdVO3,221,3,5.0,3.0,1,1
4124860,SmVO3,221,3,5.0,3.0,1,1
4124862,CeCrO3,221,3,5.0,3.0,1,1
4124863,PrCrO3,221,3,5.0,3.0,1,1
4124864,NdCrO3,221,3,5.0,3.0,1,1
4124865,SmCrO3,221,3,5.0,3.0,1,1
4124866,Na0.42Li0.51W1O3,221,3,4.93,4.0,1,3
4124867,Na0.3W1O3,221,3,4.3,3.0,1,1
4124868,LaTiO3,221,3,5.0,3.0,1,1
4300311,NaLa2OsO6,14,6,20.0,4.0,1,1
4300312,NaPr2OsO6,14,6,20.0,4.0,1,1
4303940,Nd4Zr4N3.996O8.004,62,4,20.0,4.0,1,1
4303943,Sm4Zr4N3.996O8.004,62,4,20.0,4.0,1,1
4309554,SbS4NF12,12,5,18.0,4.0,1,1
4309914,Ba1Y0.66667C0.33333O2.66667,221,3,4.667,4.0,1,1
4312175,Sr1Nb1N0.99999O2.00001,221,3,5.0,4.0,1,1
4316109,CaCu3(PtO3)4,204,4,40.0,4.0,1,1
4319228,K3WF6,225,4,40.0,3.0,1,1
4327264,Na2Ti9.00002Cu4.99998O24,204,4,40.0,4.0,1,1
4330784,Ba1Ti1O2.8152,221,3,4.814,3.0,1,1
4330786,Sr2.4Ca1.6Ti4O11.568,140,4,19.567999999999998,4.0,1,1
4330787,Sr1.6Ca2.4Ti4O11.58,62,4,19.58,4.0,1,1
4330788,Sr0.8Ca3.2Ti4O11.124,62,4,19.124000000000002,4.0,1,1
4330789,Ca4Ti4O11.712,62,4,19.712,3.0,1,1
4330790,Ba0.8Sr0.2Ti1O2.805,221,3,4.805,4.0,1,1
4330791,Ba0.4Sr0.6Ti1O2.706,221,3,4.706,4.0,1,1
4330792,Sr1Ti1O2.88,221,3,4.88,3.0,1,1
4331661,K12Hf4O4.08F19.92,225,4,40.0,4.0,1,1
4331663,Hf4N12O4.08F19.92,225,4,40.0,4.0,1,3
4333754,CaV4(PdO4)3,204,4,40.0,4.0,1,1
4334350,La2Cu6Pt7.464O24,204,4,39.464,4.0,1,1
4336319,MnV4(CuO4)3,204,4,40.0,4.0,1,1
4336389,CaV4(CoO4)3,204,4,40.0,4.0,1,1
4336390,CaVO3,62,4,20.0,3.0,1,1
4336909,LaFe4(CuO4)3,204,4,40.0,4.0,1,1
4336910,PrFe4(CuO4)3,204,4,40.0,4.0,1,1
4336912,SmFe4(CuO4)3,204,4,40.0,4.0,1,1
4336913,EuFe4(CuO4)3,204,4,40.0,4.0,1,1
4336914,GdFe4(CuO4)3,204,4,40.0,4.0,1,1
4336915,TbFe4(CuO4)3,204,4,40.0,4.0,1,1
4336916,DyFe4(CuO4)3,201,5,40.0,4.0,1,1
4336917,HoFe4(CuO4)3,201,5,40.0,4.0,1,1
4336919,TmFe4(CuO4)3,201,5,40.0,4.0,1,1
4336920,YbFe4(CuO4)3,201,5,40.0,4.0,1,1
4336921,LuFe4(CuO4)3,201,5,40.0,4.0,1,1
4336929,DyFe4(CuO4)3,204,4,40.0,4.0,1,1
4336930,HoFe4(CuO4)3,204,4,40.0,4.0,1,1
4336931,ErFe4(CuO4)3,204,4,40.0,4.0,1,1
4336932,TmFe4(CuO4)3,204,4,40.0,4.0,1,1
4336933,YbFe4(CuO4)3,204,4,40.0,4.0,1,1
4336934,LuFe4(CuO4)3,204,4,40.0,4.0,1,1
4337057,V4Cu3AgO12,204,4,40.0,4.0,1,1
4340355,CaCu3(RhO3)4,204,4,40.0,4.0,1,1
4340609,MnBiO3,62,4,20.0,3.0,1,3
4343688,Ba8Eu4Nb4O22.008,225,4,38.008,4.0,1,1
4343724,D3EuPd,221,3,5.0,3.0,1,3
4343939,LiBeH3,62,4,20.0,3.0,1,3
4343940,NaBeH3,221,3,5.0,3.0,1,1
4344485,K2NaScF6,225,4,40.0,4.0,1,1
4344486,Cs2LiYCl6,225,4,40.0,4.0,1,1
4344488,Cs2NaYBr6,225,4,40.0,4.0,1,3
4344527,KVF3,221,3,5.0,3.0,1,1
4344528,RbVF3,221,3,5.0,3.0,1,1
4344869,Ca2Fe8.42Cu5.58O24,204,4,40.0,4.0,1,1
4344870,Ca2Fe8.42Cu5.58O24,201,5,40.0,4.0,1,1
4511446,LaRhO3,62,4,20.0,3.0,1,1
4511447,PrRhO3,62,4,20.0,3.0,1,1
4511448,NdRhO3,62,4,20.0,3.0,1,1
4511449,SmRhO3,62,4,20.0,3.0,1,1
4511450,EuRhO3,62,4,20.0,3.0,1,1
4512482,Sr4Li0.772Ta3.228N0.8O11.2,140,4,20.0,5.0,1,1
4512483,Na0.76452Sr4Ta3.23548N0.8O11.2,140,4,20.0,5.0,1,1
4512484,Ba1Na0.183Ta0.817N0.297O2.703,221,3,5.0,5.0,1,1
4512485,Ba1Li0.201Ta0.799N0.192O2.808,221,3,5.0,5.0,1,1
5910032,KNiF3,221,3,5.0,3.0,1,3
5910051,RbIO3,221,3,5.0,3.0,1,3
5910077,KZnF3,221,3,5.0,3.0,1,3
6000427,K2LiAlF6,225,4,40.0,4.0,1,1
7029461,Y2MnFeO6,62,4,20.0,4.0,1,1
7032562,Sr3.68Li0.32Ta3.68N3.56O7.64,140,4,18.88,5.0,1,1
7032563,Sr2.92Li1.08Ta2.92N2.324O7.276,140,4,16.52,5.0,1,1
7033685,Mn2CrSbO6,14,6,20.0,4.0,1,1
7036919,Ca2LaNbO6,14,6,20.0,4.0,1,1
7036920,Ba0.6Ca3.4La2Nb2O12,14,6,20.0,5.0,1,1
7036921,Ba2.4Ca1.6La2Nb2O12,12,5,20.0,5.0,1,1
7036922,Ba3.2Ca0.8La2Nb2O12,12,5,20.0,5.0,1,1
7054634,YbDyMn2O6,62,4,20.0,4.0,1,1
7117503,Ba2YTaO6,225,4,40.0,4.0,1,1
7200990,KAgF3,62,4,20.0,3.0,1,1
7202179,Ba1Y0.1Zr0.9O2.6796,221,3,4.678999999999999,4.0,1,1
7203837,CaLaMnSnO6,62,4,20.0,5.0,1,1
7203838,CaSmMnSnO6,62,4,20.0,5.0,1,1
7209388,KAuI3,14,6,20.0,3.0,1,1
7209473,YbBO3,167,3,30.0,3.0,1,1
7210231,Sr1V1O2.934,221,3,4.934,3.0,1,1
7214217,Ca5.64Mg0.36C6O18,167,3,30.0,4.0,1,1
7214218,Ca5.4Mg0.6C6O18,167,3,30.0,4.0,1,1
7221018,Ba1In0.5Fe0.5O2.499F0.318,221,3,4.817,5.0,1,1
7221024,K0.36Na0.54La5.1Mn6O18,167,3,30.0,5.0,1,1
7221038,Sr2HoRuO6,14,6,20.0,4.0,1,1
7221065,Nd4Mn3.84O11.544,62,4,19.384,3.0,1,1
7221275,Ba1.6La2.4Mn2In2O12,74,4,20.0,5.0,1,1
7221276,Sr1.6La2.4Mn2In2O12,62,4,20.0,5.0,1,1
7221301,La6Ni5.7Mo0.3O18,167,3,30.0,4.0,1,1
7221302,La4Ni3.6Mo0.4O12,62,4,20.0,4.0,1,1
7221303,La4Ni3.4Mo0.6O12,62,4,20.0,4.0,1,1
7221304,La4Ni3.2Mo0.8O12,62,4,20.0,4.0,1,1
7221306,Na0.6Pr3.4Mn4O12,62,4,20.0,4.0,1,1
7221307,Na0.4Pr3.6Mn4O12,62,4,20.0,4.0,1,1
7221308,Na0.32Pr3.68Mn4O12,62,4,20.0,4.0,1,1
7221309,Na0.12Pr3.88Mn3.76O12,62,4,19.76,4.0,1,1
7221310,K0.32Pr3.68Mn4O12,62,4,20.0,4.0,1,1
7221311,K0.24Pr3.76Mn4O12,62,4,20.0,4.0,1,1
7221312,K0.08Pr3.92Mn3.76O12,62,4,19.76,4.0,1,1
7221313,Na0.44Nd3.56Mn4O12,62,4,20.0,4.0,1,1
7221314,Na0.08Nd3.92Mn3.64O12,62,4,19.64,4.0,1,1
7221316,K0.08Nd3.92Mn3.64O12,62,4,19.64,4.0,1,1
7221317,TlNiO3,62,4,20.0,3.0,1,3
7221399,PrCoO3,62,4,20.0,3.0,1,1
7221400,TbCoO3,62,4,20.0,3.0,1,1
7221401,DyCoO3,62,4,20.0,3.0,1,1
7221402,HoCoO3,62,4,20.0,3.0,1,1
7221403,ErCoO3,62,4,20.0,3.0,1,1
7221404,TmCoO3,62,4,20.0,3.0,1,1
7221405,YbCoO3,62,4,20.0,3.0,1,1
7221406,LuCoO3,62,4,20.0,3.0,1,1
7221498,SrCoBiRuO6,62,4,20.0,5.0,1,1
7221504,Th2Mn8.288Cu5.712O24,204,4,40.0,4.0,1,1
7222208,La2TiNiO6,14,6,20.0,4.0,1,1
7222217,Ba2YReO6,14,6,20.0,4.0,1,1
7222218,Sr2MnNbO6,225,4,40.0,4.0,1,1
7222219,Sr1Mn0.5Nb0.5O2.8749,221,3,4.874,4.0,1,1
7222311,Sr1Ta0.5Ga0.05Fe0.45O3,221,3,5.0,5.0,1,1
7222312,Sr2TaGaO6,225,4,40.0,4.0,1,1
7222332,Ca2CoWO6,14,6,20.0,4.0,1,1
7222333,Ca2NiWO6,14,6,20.0,4.0,1,1
7222342,YbVO3,62,4,20.0,3.0,1,1
7222420,Sr1.2La4.8Mn4.8Fe1.2O18,167,3,30.0,5.0,1,1
7222421,Sr1.8La4.2Mn4.2Fe1.8O18,167,3,30.0,5.0,1,1
7222422,Sr2.4La3.6Mn3.6Fe2.4O18,167,3,30.0,5.0,1,1
7222423,SrLaMnFeO6,167,3,30.0,5.0,1,1
7222433,Sr4Y2Cu0.3Ru1.7O12,14,6,20.0,5.0,1,1
7222434,Ba8Y4Cu0.4Ru3.6O24,225,4,40.0,5.0,1,1
7222960,Sr1.2La4.8Cu6O15.84,167,3,27.84,4.0,1,1
7223666,Li3BrO,221,3,5.0,3.0,1,1
8000220,Sr1.2La4.8Mg0.9Ga4.8Co0.3O16.7994,167,3,28.794,6.0,1,1
8100894,Na3HoCl6,14,6,20.0,3.0,1,1
8101388,Ba4Bi0.4Pb3.6O12,140,4,20.0,4.0,1,1
8103032,PrScO3,62,4,20.0,3.0,1,1
8103469,TiBO3,167,3,30.0,3.0,1,1
8103885,K3IO,221,3,5.0,3.0,1,1
8104131,NiNF3,221,3,5.0,3.0,1,1
8104194,Ca3GeO,221,3,5.0,3.0,1,1
8104407,Ba1Bi0.05Sb0.25Pb0.7O3,221,3,5.0,5.0,1,1
9000099,ZnCO3,167,3,30.0,3.0,1,1
9000100,CdCO3,167,3,30.0,3.0,1,1
9000101,CoCO3,167,3,30.0,3.0,1,1
9000102,NiCO3,167,3,30.0,3.0,1,1
9000103,CaMn(CO3)2,167,3,30.0,4.0,1,1
9000104,CuCO3,167,3,30.0,3.0,1,1
9000106,MgCd(CO3)2,148,4,30.0,4.0,1,1
9000885,Ca3.003Mg2.997C6O18,148,4,30.0,4.0,1,1
9000886,Ca3.006Mg2.994C6O18,148,4,30.0,4.0,1,1
9000904,CaGeO3,62,4,20.0,3.0,1,1
9001047,Ca3.06Mn2.94C6O18,148,4,30.0,4.0,1,1
9001048,Ca3.33Mn2.67C6O18,148,4,30.0,4.0,1,1
9001245,Ca2.991Mg2.307Fe0.702C6O18,148,4,30.0,5.0,1,1
9001246,Ca3.021Mg1.353Fe1.626C6O18,148,4,30.0,5.0,1,1
9001247,Ca2.991Mg0.819Fe2.19C6O18,148,4,30.0,5.0,1,1
9001298,Ca5.226Mg0.774C6O18,167,3,30.0,4.0,1,1
9001841,Ca2TiSiO6,225,4,40.0,4.0,1,1
9002028,Mg3.8Fe0.2Si4O12,62,4,20.0,4.0,1,1
9002802,SrCa3Ti4O12,62,4,20.0,4.0,1,1
9002804,Sr2.4Ca1.6Ti4O12,62,4,20.0,4.0,1,1
9002805,Sr2.6Ca1.4Ti4O12,140,4,20.0,4.0,1,1
9002807,Sr2.6Ca1.4Ti4O12,62,4,20.0,4.0,1,1
9003812,NaMgF3,221,3,5.0,3.0,1,1
9004928,Ca3.24Mg2.76C6O18,148,4,30.0,4.0,1,1
9004929,Ca3.51Mg2.49C6O18,148,4,30.0,4.0,1,1
9004930,Ca3.21Mg2.79C6O18,148,4,30.0,4.0,1,1
9004931,Ca3.39Mg2.61C6O18,148,4,30.0,4.0,1,1
9004933,Ca3.42Mg2.58C6O18,148,4,30.0,4.0,1,1
9004934,Ca3Mg2.01Fe0.99C6O18,148,4,30.0,5.0,1,1
9005451,Na3LaTi2Nb2O12,63,6,40.0,5.0,1,1
9005880,TiMnO3,62,4,20.0,3.0,1,1
9005881,CdGeO3,62,4,20.0,3.0,1,1
9006334,CaTi4(FeO4)3,204,4,40.0,4.0,1,1
9006357,K1Mg0.425Cu0.575F3,221,3,5.0,4.0,1,1
9006358,K1Mg0.5Cu0.5F3,221,3,5.0,4.0,1,1
9006359,K1Mg0.6Cu0.4F3,221,3,5.0,4.0,1,1
9006360,K1Mg0.7Cu0.3F3,221,3,5.0,4.0,1,1
9006361,K1Mg0.8Cu0.2F3,221,3,5.0,4.0,1,1
9006362,K1Mg0.9Cu0.1F3,221,3,5.0,4.0,1,1
9006363,KMgF3,221,3,5.0,3.0,1,1
9006638,Na1.8La1.36Th0.52Ti4O12,140,4,19.68,5.0,1,1
9006863,NaSr2LaTi4O12,140,4,20.0,5.0,1,1
9006865,Na0.05Sr0.9La0.05Ti1O3,221,3,5.0,5.0,1,1
9006866,Na0.1Sr0.8La0.1Ti1O3,221,3,5.0,5.0,1,1
9006868,Na0.8Sr2.4La0.8Ti4O12,140,4,20.0,5.0,1,1
9006873,Na2.7Sr0.6La2.7Ti6O18,167,3,30.0,5.0,1,1
9006874,NaLaTi2O6,167,3,30.0,4.0,1,1
9006957,K0.72Na3.28Mg4F12,62,4,20.0,4.0,1,1
9006958,KNaMg2F6,127,4,10.0,4.0,1,1
9006960,K0.56Na0.44Mg1F3,221,3,5.0,4.0,1,1
9006961,K0.6Na0.4Mg1F3,221,3,5.0,4.0,1,1
9006965,K0.89Na0.11Mg1F3,221,3,5.0,4.0,1,1
9007441,Cr2S3,148,4,30.0,2.0,1,3
9007768,Na3ClO,221,3,5.0,3.0,1,1
9009324,CaSn(BO3)2,148,4,30.0,4.0,1,1
9009341,K2NaAlF6,225,4,40.0,4.0,1,1
9009591,Ca3.15Mg0.81Mn0.15Fe1.89C6O18,148,4,30.0,6.0,1,1
9009592,Ca3Mg2.82Mn0.03Fe0.15C6O18,148,4,30.0,6.0,1,1
9010205,Mg1.2Cd4.8C6O18,167,3,30.0,4.0,1,1
9010207,Mg2.4Cd3.6C6O18,148,4,30.0,4.0,1,1
9010209,Mg3.6Cd2.4C6O18,148,4,30.0,4.0,1,1
9010212,Mg2.7Cd3.3C6O18,148,4,30.0,4.0,1,1
9010214,Mg3.3Cd2.7C6O18,148,4,30.0,4.0,1,1
9010222,Mg2.4Cd3.6C6O18,167,3,30.0,4.0,1,1
9010224,Mg3.6Cd2.4C6O18,167,3,30.0,4.0,1,1
9010225,Mg5.4Cd0.6C6O18,167,3,30.0,4.0,1,1
9010908,Mg3.96Al0.2Si3.84O11.94,62,4,19.94,4.0,1,1
9011180,AlBO3,167,3,30.0,3.0,1,1
9014466,CaSnO3,62,4,20.0,3.0,1,1
9014754,V(NF2)3,225,4,40.0,3.0,1,3
9016032,MnNF3,62,4,20.0,3.0,1,3
1000176,Na3Li3Sc2F12,230,4,160.0,4.0,0,0
1000177,Na3Li3In2F12,230,4,160.0,4.0,0,0
1000209,Na3Li3Ti2F12,230,4,160.0,4.0,0,0
1000211,Na3Li3Cr2F12,230,4,160.0,4.0,0,0
1000212,Na3Li3Fe2F12,230,4,160.0,4.0,0,0
1000213,Na3Li3Co2F12,230,4,160.0,4.0,0,0
1001561,Ca24Ga16.0008Si7.9992Sn16O96,230,4,160.0,5.0,0,0
1001562,Ca24Ga16.0008Si7.6008Sn16.3984O96,230,4,160.024,5.0,0,0
1001563,Ca24Ga16.0008Si0.3984Sn23.6008O96,230,4,160.024,5.0,0,0
1007046,Na16.008Ca7.992Sn16Ge24O96,230,4,160.0,5.0,0,0
1007047,Na16.008Ca7.992Ti16Ge24O96,230,4,160.0,5.0,0,0
1008147,Gd3Fe5O12,230,4,160.0,3.0,0,0
1008628,Y3Fe5O12,230,4,160.0,3.0,0,0
1009022,Ca3Fe2(GeO4)3,230,4,160.0,4.0,0,0
1009023,Ca3Y2(GeO4)3,230,4,160.0,4.0,0,0
1010934,Na3Li3Al2F12,230,4,160.0,4.0,0,0
1010999,Ca12Al14.4Fe14.08Si23.52O96,230,4,160.0,5.0,0,0
1011055,Ca3Al2(SiO4)3,230,4,160.0,4.0,0,0
1524032,Ca24Al8.768Fe7.232Si22.584O96,230,4,158.584,5.0,0,0
1525935,Tb3Fe5O12,230,4,160.0,3.0,0,0
1525937,Y24In3.36Fe36.64O96,230,4,160.0,4.0,0,0
1525939,Y24Sc8.4Fe31.6O96,230,4,160.0,4.0,0,0
1525941,Er3Ga5O12,230,4,160.0,3.0,0,0
1526372,Y24Al7.992Fe32.008O96,230,4,160.0,4.0,0,0
1526374,Y24Al16.008Fe23.992O96,230,4,160.0,4.0,0,0
1526375,Y24Al24.008Fe15.992O96,230,4,160.0,4.0,0,0
1526377,Y24Al31.992Fe8.008O96,230,4,160.0,4.0,0,0
1529037,Y3Al5O12,230,4,160.0,3.0,0,0
1529480,Ca3Ga2(GeO4)3,230,4,160.0,4.0,0,0
1530425,Ca3Sc2(GeO4)3,230,4,160.0,4.0,0,0
1530426,Sc2Cd3(GeO4)3,230,4,160.0,4.0,0,0
1532992,Na7.992Ca16.008V24Zn16O96,230,4,160.0,5.0,0,0
1533341,Ca3.12Y12.72V1.68In1.6Fe35.12Bi7.92O96,230,4,158.16,7.0,0,0
1536016,Nd0.336Y23.664Al40O96,230,4,160.0,4.0,0,0
1536621,Y23.76Sc11.12Ga29.12O96,230,4,160.0,4.0,0,0
1536624,Y24Sc11.44Ga28.56O96,230,4,160.0,4.0,0,0
1538375,Ca0.648Mn20.64Al15.92Fe2.792Si24O96,230,4,160.0,6.0,0,0
1538376,Ca10.728Mg0.72Ti0.08Mn6.48Al15.92Fe6.072Si24O96,230,4,160.0,8.0,0,0
1538378,Ca23.688Mn0.312Al15.6Fe0.4Si24O96,230,4,160.0,6.0,0,0
1538380,Mg3Cr2(SiO4)3,230,4,160.0,4.0,0,0
1538381,Mg3V2(SiO4)3,230,4,160.0,4.0,0,0
1538382,Mg3Fe2(SiO4)3,230,4,160.0,4.0,0,0
1538384,Mg3Mn2(SiO4)3,230,4,160.0,4.0,0,0
1538386,V2Fe3(SiO4)3,230,4,160.0,4.0,0,0
1538388,Fe5(SiO4)3,230,4,160.0,3.0,0,0
1538390,Mn2Fe3(SiO4)3,230,4,160.0,4.0,0,0
1538394,Mn3V2(SiO4)3,230,4,160.0,4.0,0,0
1538398,Sr3Al2(SiO4)3,230,4,160.0,4.0,0,0
1538402,Ca3Ga2(SiO4)3,230,4,160.0,4.0,0,0
1538404,Ca3Mn2(SiO4)3,230,4,160.0,4.0,0,0
1538405,Ca3Sc2(SiO4)3,230,4,160.0,4.0,0,0
1539533,Ca22.944Al15.12Fe1.936Si24O96,230,4,160.0,5.0,0,0
1539536,Y3Sc2Al3O12,230,4,160.0,4.0,0,0
1541086,La19.032Lu20.488Zn0.384Ga23.616Pb0.48O96,230,4,160.0,6.0,0,0
1541445,Ca19.776Al15.52Fe4.704Si22.632O96,230,4,158.632,5.0,0,0
1541536,Pr5.592Y18.408Sc6.4Fe33.6O96,230,4,160.0,5.0,0,0
1541543,Ca16.56V8.32Fe31.68Bi7.44O96,230,4,160.0,5.0,0,0
1541545,Ca18.48V9.28Fe30.72Bi5.52O96,230,4,160.0,5.0,0,0
1541547,Ca20.88V10.4Fe29.6Bi3.12O96,230,4,160.0,5.0,0,0
1541549,Ca6V3Fe7O24,230,4,160.0,4.0,0,0
1541561,Ca7.92Y16.08Fe32Sn8O96,230,4,160.0,5.0,0,0
1541563,Ca16.008Y7.992Fe23.992Sn16.008O96,230,4,160.0,5.0,0,0
1541632,Na7.92Ca16.08V24Cu16O96,230,4,160.0,5.0,0,0
2002152,Ca16.08Mn16V24Ag7.92O96,230,4,160.0,5.0,0,0
2002864,Ca19.992Mg10.008V24Cu6O96,230,4,156.0,5.0,0,0
2003067,Y24Al32.016Ga7.984O96,230,4,160.0,4.0,0,0
2003068,Y24Al23.992Ga16.008O96,230,4,160.0,4.0,0,0
2003069,Y24Al16.008Ga23.992O96,230,4,160.0,4.0,0,0
2003070,Y24Al7.992Ga32.008O96,230,4,160.0,4.0,0,0
2004173,Al2Co3(SiO4)3,230,4,160.0,4.0,0,0
2013704,Na7.9992Ca16.0008Mg16V24O96,230,4,160.0,5.0,0,0
2016017,V24Cd16(Pb7O32)3,230,4,157.0,4.0,0,0
2101373,Y3Ga5O12,230,4,160.0,3.0,0,0
2103616,Er3Al5O12,230,4,160.0,3.0,0,0
2103617,Yb3Al5O12,230,4,160.0,3.0,0,0
2107339,Y24Al24.648Ga15.352O96,230,4,160.0,4.0,0,0
2201252,Na3Cr2(AsO4)3,230,4,160.0,4.0,0,0
2207682,Ca24Al10.704Fe5.296Si24O96,230,4,160.0,5.0,0,0
2208446,K4.512Li19.488Cr16As24O96,230,4,160.0,5.0,0,0
2223288,Nd3Fe5O12,230,4,160.0,3.0,0,0
4312133,Y18.48Er5.52Al40O96,230,4,160.0,4.0,0,0
4312146,Yb6.24Y17.76Al40O96,230,4,160.0,4.0,0,0
4312148,Yb11.52Y12.48Al40O96,230,4,160.0,4.0,0,0
4513851,Ce0.0792Y0.0792Lu23.8416Al40O96,230,4,159.976,5.0,0,0
4513852,Ce0.0792Y23.9208Al40O96,230,4,160.0,4.0,0,0
7224684,Ce0.48Y23.52Mg8Al24.0000008Si7.9999992O96,230,4,160.0,6.0,0,0
7224685,Ce0.48Y15.6799992Lu7.8400008Mg8Al24.0000008Si7.9999992O96,230,4,160.0,7.0,0,0
7224686,Ce0.48Y7.8400008Lu15.6799992Mg8Al24.0000008Si7.9999992O96,230,4,160.0,7.0,0,0
7224687,Ce0.48Lu23.52Mg8Al24.0000008Si7.9999992O96,230,4,160.0,6.0,0,0
7226445,Ce0.24Lu23.76Al40O96,230,4,160.0,4.0,0,0
7226446,Ce0.24Lu23.76Mg4Al31.9999992Si4.0000008O96,230,4,160.0,6.0,0,0
7226447,Ce0.24Lu23.76Mg8Al24.0000008Si7.9999992O96,230,4,160.0,6.0,0,0
7226448,Ce0.24Lu23.76Mg12Al16Si12O96,230,4,160.0,6.0,0,0
7226449,Ce0.24Lu23.76Mg16Al7.9999992Si16.0000008O96,230,4,160.0,6.0,0,0
7226870,Ba7.9999992Ce0.31999992Y15.6799992Al32.0000008Si7.9999992O96,230,4,159.976,6.0,0,0
8100491,Mn28.8Ga11.2Si1.104Ge22.896O96,230,4,160.0,5.0,0,0
8100492,Mn27.52Ga12.48Ge24O96,230,4,160.0,4.0,0,0
8101509,Ho3Ga5O12,230,4,160.0,3.0,0,0
8101510,Dy3Ga5O12,230,4,160.0,3.0,0,0
8101514,Na24Al10.992Fe13.008Te16O96,230,4,160.0,5.0,0,0
8103722,Ca24Al12.8Fe3.2Si24O96,230,4,160.0,5.0,0,0
8104232,Y24Ga31.984Fe8.016O96,230,4,160.0,4.0,0,0
9000014,Ca24Al16Si16.008O96,230,4,152.00799999999998,4.0,0,0
9000138,Mg3Al2(SiO4)3,230,4,160.0,4.0,0,0
9000232,Mg21.12Al10.72Cr5.28Fe2.88Si24O96,230,4,160.0,6.0,0,0
9000233,Ca0.96Mg2.16Al16Fe20.64Si24O96,230,4,159.76,6.0,0,0
9000234,Mn20.88Al16Fe3.12Si24O96,230,4,160.0,5.0,0,0
9000235,Ca10.8Mn6.48Al16Fe6.72Si24O96,230,4,160.0,6.0,0,0
9000238,Ca23.28Mg0.72Al3.84V9.6Fe2.56Si24O96,230,4,160.0,7.0,0,0
9001228,Ca24Al2.544Fe13.456Si23.04O96,230,4,159.04,5.0,0,0
9001229,Ca24Al3.968Fe12.032Si21.96O96,230,4,157.96,5.0,0,0
9001230,Ca24Al3.232Fe12.768Si20.64O96,230,4,156.64,5.0,0,0
9001423,Mg19.2Al16Fe4.8Si24O96,230,4,160.0,5.0,0,0
9001424,Mg14.4Al16Fe9.6Si24O96,230,4,160.0,5.0,0,0
9001425,Mg4.8Al16Fe19.2Si24O96,230,4,160.0,5.0,0,0
9001528,Ca6.192Mg17.808Al16Si24O96,230,4,160.0,5.0,0,0
9001529,Ca16.848Mg7.104Al16Si24O96,230,4,159.952,5.0,0,0
9001530,Ca19.128Mg4.872Al16Si24O96,230,4,160.0,5.0,0,0
9002187,Mg24.4Al15.2Si24.4O96,230,4,160.0,4.0,0,0
9002188,Mg25.04Al13.92Si25.04O96,230,4,160.0,4.0,0,0
9002189,Mg25.904Al12.192Si25.904O96,230,4,160.0,4.0,0,0
9002190,Mg26.992Al10.016Si26.992O96,230,4,160.0,4.0,0,0
9002191,Mg28.16Al7.68Si28.16O96,230,4,160.0,4.0,0,0
9002192,Mg29.12Al5.76Si29.12O96,230,4,160.0,4.0,0,0
9002193,Mg26.992Al10.016Si26.992O96,230,4,160.0,4.0,0,0
9002195,Mg29.12Al5.76Si29.12O96,230,4,160.0,4.0,0,0
9002388,Y16.008Mg18.792Fe7.784Ge20.76O96,230,4,159.344,5.0,0,0
9005158,Ca6Al7O24,230,4,148.0,3.0,0,0
9005787,Ca19.44Mn10.32Al10.24Si24O96,230,4,160.0,5.0,0,0
9006277,Al13.6Fe26.4Si24O96,230,4,160.0,4.0,0,0
9006279,Ca2.64Fe37.36Si24O96,230,4,160.0,4.0,0,0
9006280,Ca5.04Fe34.96Si24O96,230,4,160.0,4.0,0,0
9006281,Ca15.36Fe24.64Si24O96,230,4,160.0,4.0,0,0
9006282,Ca12.48Fe27.52Si24O96,230,4,160.0,4.0,0,0
9006283,Ca8.64Fe31.36Si24O96,230,4,160.0,4.0,0,0
